v1,v2,Color,Width,Style,Opacity,Visibility,Label,Label Text Color,Label Font Size,Reciprocated?,id,Dynamic Filter,Add Your Own Columns Here,Relationship,Relationship Date (UTC),tweet,URLs in Tweet,Domains in Tweet,hashtags,tweet_date,Twitter Page for Tweet,Latitude,Longitude,Imported ID,In-Reply-To Tweet ID,pos_count,pos_per,neg_count,neg_per,Sentiment List #3: (Add your own word list) Word Count,Sentiment List #3: (Add your own word list) Word Percentage (%),noncat_count,noncat_per,edgecontent_count
mintujain16,itsmenjs,,,,,,,,,,1079,,,Mentions,30-04-2021 03:23,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,30-04-2021 03:23,https://twitter.com/#!/mintujain16/status/1387970899295444994,,,1387970899295444994,,0,0.000,0,0.000,0,0.000,10,100.000,10
bsindia,bsindia,,,,,,,,,,1080,,,Tweet,29-04-2021 16:17,"In #Kerala, the incumbent Left-led #LDF front is likely to retain power with 88 of 140 seats and the #Congress-led… https://t.co/ygmVCiCb48",https://twitter.com/i/web/status/1387803203903705089,twitter.com,kerala ldf congress,29-04-2021 16:17,https://twitter.com/#!/bsindia/status/1387803203903705089,,,1387803203903705089,,2,9.091,0,0.000,0,0.000,20,90.909,22
bsindia,bsindia,,,,,,,,,,1081,,,Tweet,30-04-2021 03:25,"While some exit polls gave an edge to the #TrinamoolCongress (TMC), led by #MamataBanerjee, others said the #BJP wa… https://t.co/dvywCHG5Qe",https://twitter.com/i/web/status/1387971218024894468,twitter.com,trinamoolcongress mamatabanerjee bjp,30-04-2021 03:25,https://twitter.com/#!/bsindia/status/1387971218024894468,,,1387971218024894468,,1,5.263,0,0.000,0,0.000,18,94.737,19
nistula,bsindia,,,,,,,,,,1082,,,Mentions,30-04-2021 03:26,"RT @bsindia: While some exit polls gave an edge to the #TrinamoolCongress (TMC), led by #MamataBanerjee, others said the #BJP was heading t…",,,trinamoolcongress mamatabanerjee bjp,30-04-2021 03:26,https://twitter.com/#!/nistula/status/1387971501547130884,,,1387971501547130884,,1,4.348,0,0.000,0,0.000,22,95.652,23
newindianxpress,naazkhansahib,,,,,,,,,,1083,,,Mentions,27-04-2021 07:10,"RT @xpresskerala: Govt did not heed EC directives on Covid protocol during polls, CEO Meena tells @naazkhansahib. #keralaelections2021 #COV…",,,keralaelections2021,27-04-2021 07:10,https://twitter.com/#!/newindianxpress/status/1386940708712370176,,,1386940708712370176,,,,,,,,,,
xpresskerala,naazkhansahib,,,,,,,,,,1084,,,Mentions,27-04-2021 04:18,"Govt did not heed EC directives on Covid protocol during polls, CEO Meena tells @naazkhansahib.… https://t.co/ayWAR2FHCT",https://twitter.com/i/web/status/1386897637668843524,twitter.com,,27-04-2021 04:18,https://twitter.com/#!/xpresskerala/status/1386897637668843524,,,1386897637668843524,,0,0.000,0,0.000,0,0.000,15,100.000,15
newindianxpress,josekmani_kcm,,,,,,,,,,1085,,,Mentions,29-04-2021 05:39,RT @xpresskerala: Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https…,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/newindianxpress/status/1387642604469161984,,,1387642604469161984,,,,,,,,,,
xpresskerala,josekmani_kcm,,,,,,,,,,1086,,,Mentions,29-04-2021 05:39,Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https://t.co/jE8HNGERTw,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/xpresskerala/status/1387642573963993090,,,1387642573963993090,,,,,,,,,,
newindianxpress,iumlofficial,,,,,,,,,,1087,,,Mentions,29-04-2021 05:39,RT @xpresskerala: Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https…,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/newindianxpress/status/1387642604469161984,,,1387642604469161984,,,,,,,,,,
xpresskerala,iumlofficial,,,,,,,,,,1088,,,Mentions,29-04-2021 05:39,Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https://t.co/jE8HNGERTw,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/xpresskerala/status/1387642573963993090,,,1387642573963993090,,,,,,,,,,
newindianxpress,vijayraghavana,,,,,,,,,,1089,,,Mentions,29-04-2021 05:39,RT @xpresskerala: Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https…,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/newindianxpress/status/1387642604469161984,,,1387642604469161984,,,,,,,,,,
xpresskerala,vijayraghavana,,,,,,,,,,1090,,,Mentions,29-04-2021 05:39,Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https://t.co/jE8HNGERTw,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/xpresskerala/status/1387642573963993090,,,1387642573963993090,,,,,,,,,,
newindianxpress,chennithala,,,,,,,,,,1091,,,Mentions,29-04-2021 05:39,RT @xpresskerala: Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https…,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/newindianxpress/status/1387642604469161984,,,1387642604469161984,,,,,,,,,,
xpresskerala,chennithala,,,,,,,,,,1092,,,Mentions,29-04-2021 05:39,Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https://t.co/jE8HNGERTw,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/xpresskerala/status/1387642573963993090,,,1387642573963993090,,0,0.000,0,0.000,0,0.000,11,100.000,11
newindianxpress,xpresskerala,,,,,,,,,,1093,,,Mentions,27-04-2021 07:10,"RT @xpresskerala: Govt did not heed EC directives on Covid protocol during polls, CEO Meena tells @naazkhansahib. #keralaelections2021 #COV…",,,keralaelections2021,27-04-2021 07:10,https://twitter.com/#!/newindianxpress/status/1386940708712370176,,,1386940708712370176,,0,0.000,0,0.000,0,0.000,19,100.000,19
newindianxpress,xpresskerala,,,,,,,,,,1094,,,Mentions,29-04-2021 05:39,RT @xpresskerala: Here's the prediction of #keralaelections2021 by leaders. @chennithala @VijayraghavanA @iumlofficial @JoseKMani_KCM https…,,,keralaelections2021,29-04-2021 05:39,https://twitter.com/#!/newindianxpress/status/1387642604469161984,,,1387642604469161984,,0,0.000,0,0.000,0,0.000,14,100.000,14
newindianxpress,pendown,,,,,,,,,,1095,,,Mentions,29-04-2021 08:05,@xpresskerala @MSKiranPrakash @gsvasu_TNIE @pendown @Dinesh_TNIE @george_TNIE Candidates or counting agents will no… https://t.co/czieY6fmkt,https://twitter.com/i/web/status/1387679294759993344,twitter.com,,29-04-2021 08:05,https://twitter.com/#!/newindianxpress/status/1387679294759993344,,,1387679294759993344,1387636512309669891,,,,,,,,,
newindianxpress,xpresskerala,,,,,,,,,,1096,,,Replies to,29-04-2021 08:05,@xpresskerala @MSKiranPrakash @gsvasu_TNIE @pendown @Dinesh_TNIE @george_TNIE Candidates or counting agents will no… https://t.co/czieY6fmkt,https://twitter.com/i/web/status/1387679294759993344,twitter.com,,29-04-2021 08:05,https://twitter.com/#!/newindianxpress/status/1387679294759993344,,,1387679294759993344,1387636512309669891,,,,,,,,,
xpresskerala,newindianxpress,,,,,,,,,,1097,,,Mentions,29-04-2021 03:28,Kerala Elections: Exit poll results today. #keralaelections2021  https://t.co/lzgBpfcL0K via @NewIndianXpress,https://www.newindianexpress.com/states/kerala/2021/apr/29/kerala-elections-exit-poll-results-onthursday-2296144.html,newindianexpress.com,keralaelections2021,29-04-2021 03:28,https://twitter.com/#!/xpresskerala/status/1387609810875535365,,,1387609810875535365,,0,0.000,0,0.000,0,0.000,9,100.000,9
xpresskerala,newindianxpress,,,,,,,,,,1098,,,Mentions,30-04-2021 03:19,Exit polls predict clean sweep for LDF in #Kerala. #ExitPolls #keralaelections2021  https://t.co/q6WuGtQqy3 via @NewIndianXpress,https://www.newindianexpress.com/states/kerala/2021/apr/30/exit-polls-predict-clean-sweep-for-ldf-in-kerala-2296614.html,newindianexpress.com,kerala exitpolls keralaelections2021,30-04-2021 03:19,https://twitter.com/#!/xpresskerala/status/1387969947783991300,,,1387969947783991300,,1,7.692,0,0.000,0,0.000,12,92.308,13
xpresskerala,newindianxpress,,,,,,,,,,1099,,,Mentions,30-04-2021 03:21,I still stand by my word: Pinarayi on exit poll predictions.  #keralaelections2021  https://t.co/OlE3pnmetM via @NewIndianXpress,https://www.newindianexpress.com/states/kerala/2021/apr/30/i-still-stand-by-my-word-pinarayi-on-exit-poll-predictions-2296615.html,newindianexpress.com,keralaelections2021,30-04-2021 03:21,https://twitter.com/#!/xpresskerala/status/1387970428719620096,,,1387970428719620096,,0,0.000,0,0.000,0,0.000,14,100.000,14
xpresskerala,newindianxpress,,,,,,,,,,1100,,,Mentions,30-04-2021 03:26,"Big data analysis says 75-80 seats for UDF, 50-55 for Left. @ajaykanth7. #keralaelections2021  https://t.co/draiUy2rcj via @NewIndianXpress",https://www.newindianexpress.com/states/kerala/2021/apr/30/exit-polls-big-data-analysis-says-75-80-seats-for-udf-50-55-for-left-2296616.html,newindianexpress.com,keralaelections2021,30-04-2021 03:26,https://twitter.com/#!/xpresskerala/status/1387971573563334659,,,1387971573563334659,,,,,,,,,,
pendown,pendown,,,,,,,,,,1101,,,Tweet,28-04-2021 03:56,"Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 03:56,https://twitter.com/#!/pendown/status/1387254469465829379,,,1387254469465829379,,0,0.000,0,0.000,0,0.000,18,100.000,18
pendown,pendown,,,,,,,,,,1102,,,Tweet,28-04-2021 04:05,"If Kerala elections were held now, LDF would have swept to power with 100 plus seats. Both UDF and BJP are lucky in… https://t.co/9zFrMEsLqp",https://twitter.com/i/web/status/1387256536838279182,twitter.com,,28-04-2021 04:05,https://twitter.com/#!/pendown/status/1387256536838279182,,,1387256536838279182,,1,4.348,0,0.000,0,0.000,22,95.652,23
pendown,pendown,,,,,,,,,,1103,,,Tweet,29-04-2021 13:18,"CM looked very confident. Says LDF will increase the tally. 'I have trust in the people of our state,' he says when… https://t.co/Tq8QXNRUMG",https://twitter.com/i/web/status/1387758076409827334,twitter.com,,29-04-2021 13:18,https://twitter.com/#!/pendown/status/1387758076409827334,,,1387758076409827334,,2,8.696,0,0.000,0,0.000,21,91.304,23
pendown,b_sreejan,,,,,,,,,,1104,,,Mentions,29-04-2021 14:19,"RT @b_sreejan: India Today exit poll predicts 104 to 120, CNN News 18 and Republic TV predicts 72 to 80 seats and NDTV predicts 76 seats fo…",,,,29-04-2021 14:19,https://twitter.com/#!/pendown/status/1387773439377821702,,,1387773439377821702,,0,0.000,0,0.000,0,0.000,27,100.000,27
i_am_saurav57,pendown,,,,,,,,,,1105,,,Mentions,28-04-2021 18:35,"RT @pendown: Ok, here it goes. My prediction of Kerala elections: UDF - 75, LDF - 62, BJP - 2, T20 - 1. #keralaelections2021",,,keralaelections2021,28-04-2021 18:35,https://twitter.com/#!/i_am_saurav57/status/1387475481197383681,,,1387475481197383681,,0,0.000,0,0.000,0,0.000,20,100.000,20
i_am_saurav57,i_am_saurav57,,,,,,,,,,1106,,,Tweet,30-04-2021 03:06,"#ExitPolls #keralaelections2021 
#kerala https://t.co/jCk5hcIVVS",https://twitter.com/Shafeeq_mpm/status/1387924206298431489,twitter.com,exitpolls keralaelections2021 kerala,30-04-2021 03:06,https://twitter.com/#!/i_am_saurav57/status/1387966447637254149,,,1387966447637254149,,0,0.000,0,0.000,0,0.000,3,100.000,3
i_am_saurav57,timesdemocracy,,,,,,,,,,1107,,,Mentions,30-04-2021 03:27,"RT @TimesDemocracy: Democracy Times Network Exit Poll Projections- Range

Kerala: 140 seats

𝗟𝗗𝗙: 70-78 Seats
𝗨𝗗𝗙: 62-68 Seats
𝗡𝗗𝗔: 1-2 Sea…",,,,30-04-2021 03:27,https://twitter.com/#!/i_am_saurav57/status/1387971888320638978,,,1387971888320638978,,0,0.000,0,0.000,0,0.000,21,100.000,21
saivign93560963,arivalayam,,,,,,,,,,1108,,,Mentions,29-04-2021 17:18,RT @kaultheking: #TamilNaduElections2021 pathi pesma @arivalayam speaking about #keralaelections2021 #ExitPolls @Saivign93560963 @Congress3…,,,tamilnaduelections2021 keralaelections2021 exitpolls,29-04-2021 17:18,https://twitter.com/#!/saivign93560963/status/1387818545124306947,,,1387818545124306947,,,,,,,,,,
kaultheking,arivalayam,,,,,,,,,,1109,,,Mentions,29-04-2021 17:17,#TamilNaduElections2021 pathi pesma @arivalayam speaking about #keralaelections2021 #ExitPolls @Saivign93560963… https://t.co/EqtRrPUZHU,https://twitter.com/i/web/status/1387818297786208256,twitter.com,tamilnaduelections2021 keralaelections2021 exitpolls,29-04-2021 17:17,https://twitter.com/#!/kaultheking/status/1387818297786208256,,,1387818297786208256,,,,,,,,,,
kaultheking,moneyballxi,,,,,,,,,,1110,,,Mentions,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,,,,,,,,,
kaultheking,aadhivaasee,,,,,,,,,,1111,,,Mentions,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,,,,,,,,,
kaultheking,aegadhesi,,,,,,,,,,1112,,,Mentions,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,,,,,,,,,
kaultheking,xhakapartey,,,,,,,,,,1113,,,Mentions,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,,,,,,,,,
saivign93560963,kaultheking,,,,,,,,,,1114,,,Mentions,29-04-2021 17:18,RT @kaultheking: #TamilNaduElections2021 pathi pesma @arivalayam speaking about #keralaelections2021 #ExitPolls @Saivign93560963 @Congress3…,,,tamilnaduelections2021 keralaelections2021 exitpolls,29-04-2021 17:18,https://twitter.com/#!/saivign93560963/status/1387818545124306947,,,1387818545124306947,,0,0.000,0,0.000,0,0.000,12,100.000,12
kaultheking,saivign93560963,,,,,,,,,,1115,,,Mentions,29-04-2021 17:17,#TamilNaduElections2021 pathi pesma @arivalayam speaking about #keralaelections2021 #ExitPolls @Saivign93560963… https://t.co/EqtRrPUZHU,https://twitter.com/i/web/status/1387818297786208256,twitter.com,tamilnaduelections2021 keralaelections2021 exitpolls,29-04-2021 17:17,https://twitter.com/#!/kaultheking/status/1387818297786208256,,,1387818297786208256,,0,0.000,0,0.000,0,0.000,9,100.000,9
kaultheking,saivign93560963,,,,,,,,,,1116,,,Mentions,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,,,,,,,,,
kaultheking,iamgowris,,,,,,,,,,1117,,,Mentions,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,,,,,,,,,
kaultheking,congress300seat,,,,,,,,,,1118,,,Replies to,30-04-2021 03:30,@Congress300seat @IamGowris @Saivign93560963 @Xhakapartey @aegadhesi @Aadhivaasee @moneyballXI LDF is winning but… https://t.co/Z7ftc8QMN4,https://twitter.com/i/web/status/1387972606326841344,twitter.com,,30-04-2021 03:30,https://twitter.com/#!/kaultheking/status/1387972606326841344,,,1387972606326841344,1387971630337462284,1,9.091,0,0.000,0,0.000,10,90.909,11
kk12046348,itsmenjs,,,,,,,,,,1119,,,Mentions,30-04-2021 03:33,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,30-04-2021 03:33,https://twitter.com/#!/kk12046348/status/1387973378825461762,,,1387973378825461762,,0,0.000,0,0.000,0,0.000,10,100.000,10
vikas56135177,itsmenjs,,,,,,,,,,1120,,,Mentions,30-04-2021 03:44,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,30-04-2021 03:44,https://twitter.com/#!/vikas56135177/status/1387976063305744390,,,1387976063305744390,,0,0.000,0,0.000,0,0.000,10,100.000,10
perspcommuniste,perspcommuniste,,,,,,,,,,1121,,,Tweet,29-04-2021 15:53,Le sondage sorti des urnes au #Kerala (India Today Exit poll) donne aux #communistes une victoire historique aux él… https://t.co/xV6yjFikgC,https://twitter.com/i/web/status/1387797077418287110,twitter.com,kerala communistes,29-04-2021 15:53,https://twitter.com/#!/perspcommuniste/status/1387797077418287110,,,1387797077418287110,,0,0.000,0,0.000,0,0.000,19,100.000,19
yan__el,perspcommuniste,,,,,,,,,,1122,,,Mentions,30-04-2021 03:44,RT @PerspCommuniste: Le sondage sorti des urnes au #Kerala (India Today Exit poll) donne aux #communistes une victoire historique aux élect…,,,kerala communistes,30-04-2021 03:44,https://twitter.com/#!/yan__el/status/1387976085535612937,,,1387976085535612937,,0,0.000,0,0.000,0,0.000,21,100.000,21
lintoth16457544,itsmenjs,,,,,,,,,,1123,,,Mentions,30-04-2021 03:51,"RT @ItsmeNJS: #ExitPolls
#IStandWithSiddharth
#ResignModi
#ModiMustResign
#TamilNaduElections2021
#WestBengalPolls
#keralaelections2021
#Aa…",,,exitpolls istandwithsiddharth resignmodi modimustresign tamilnaduelections2021 westbengalpolls keralaelections2021,30-04-2021 03:51,https://twitter.com/#!/lintoth16457544/status/1387977828721856521,,,1387977828721856521,,0,0.000,0,0.000,0,0.000,10,100.000,10
randomopinion1,incindia,,,,,,,,,,1124,,,Mentions,30-04-2021 03:53,"@ShashiTharoor @INCIndia @RahulGandhi @INCIndia is nowhere to be seen in any state elections, what went wrong? Elec… https://t.co/0EApymEZhJ",https://twitter.com/i/web/status/1387978312387993603,twitter.com,,30-04-2021 03:53,https://twitter.com/#!/randomopinion1/status/1387978312387993603,,,1387978312387993603,1387977002896957440,,,,,,,,,
randomopinion1,shashitharoor,,,,,,,,,,1125,,,Replies to,30-04-2021 03:53,"@ShashiTharoor @INCIndia @RahulGandhi @INCIndia is nowhere to be seen in any state elections, what went wrong? Elec… https://t.co/0EApymEZhJ",https://twitter.com/i/web/status/1387978312387993603,twitter.com,,30-04-2021 03:53,https://twitter.com/#!/randomopinion1/status/1387978312387993603,,,1387978312387993603,1387977002896957440,,,,,,,,,
randomopinion1,rahulgandhi,,,,,,,,,,1126,,,Mentions,30-04-2021 03:53,"@ShashiTharoor @INCIndia @RahulGandhi @INCIndia is nowhere to be seen in any state elections, what went wrong? Elec… https://t.co/0EApymEZhJ",https://twitter.com/i/web/status/1387978312387993603,twitter.com,,30-04-2021 03:53,https://twitter.com/#!/randomopinion1/status/1387978312387993603,,,1387978312387993603,1387977002896957440,0,0.000,1,5.882,0,0.000,16,94.118,17
